timestamp,hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,rainfall,weather_condition
2024-02-03 13:00:00,13,5,2,30.29,70.74,12.5,24.17,0.0,Clear
2024-02-03 14:00:00,14,5,2,29.47,77.49,9.57,15.22,0.0,Clear
2024-02-03 15:00:00,15,5,2,27.68,71.13,15.45,44.84,0.0,Partly Cloudy
2024-02-03 16:00:00,16,5,2,28.53,75.54,7.54,36.43,0.0,Clear
2024-02-03 17:00:00,17,5,2,28.8,73.82,22.81,15.06,0.0,Clear
2024-02-03 18:00:00,18,5,2,24.55,71.5,13.29,38.19,0.0,Clear
2024-02-03 19:00:00,19,5,2,23.35,80.31,13.92,50.3,0.0,Partly Cloudy
2024-02-03 20:00:00,20,5,2,23.28,71.56,8.82,46.57,0.0,Partly Cloudy
2024-02-03 21:00:00,21,5,2,21.37,84.29,10.36,48.79,0.0,Partly Cloudy
2024-02-03 22:00:00,22,5,2,22.02,75.78,17.16,39.88,0.0,Clear
2024-02-03 23:00:00,23,5,2,20.87,64.47,18.22,80.56,0.0,Cloudy
2024-02-04 00:00:00,0,6,2,20.31,77.89,1.49,42.43,0.0,Partly Cloudy
2024-02-04 01:00:00,1,6,2,21.72,66.81,7.8,39.75,12.09,Heavy Rain
2024-02-04 02:00:00,2,6,2,21.01,88.17,14.56,14.66,0.0,Clear
2024-02-04 03:00:00,3,6,2,22.95,83.42,23.2,30.44,0.0,Clear
2024-02-04 04:00:00,4,6,2,24.45,80.8,20.72,16.12,0.0,Clear
2024-02-04 05:00:00,5,6,2,24.59,74.66,13.0,57.34,0.0,Partly Cloudy
2024-02-04 06:00:00,6,6,2,26.25,83.18,10.53,30.1,0.0,Clear
2024-02-04 07:00:00,7,6,2,24.34,74.12,12.29,62.92,0.0,Partly Cloudy
2024-02-04 08:00:00,8,6,2,27.92,79.54,2.33,14.87,0.0,Clear
2024-02-04 09:00:00,9,6,2,31.14,60.24,24.65,28.86,0.0,Clear
2024-02-04 10:00:00,10,6,2,27.89,72.15,14.31,58.19,0.16,Light Rain
2024-02-04 11:00:00,11,6,2,30.02,69.46,13.08,55.12,0.0,Partly Cloudy
2024-02-04 12:00:00,12,6,2,31.51,72.52,17.01,37.1,0.0,Clear
2024-02-04 13:00:00,13,6,2,29.24,66.86,18.03,26.89,0.0,Clear
2024-02-04 14:00:00,14,6,2,27.88,69.77,11.12,70.92,0.0,Partly Cloudy
2024-02-04 15:00:00,15,6,2,29.09,83.97,3.55,24.42,0.0,Clear
2024-02-04 16:00:00,16,6,2,26.06,78.62,10.42,61.88,0.0,Partly Cloudy
2024-02-04 17:00:00,17,6,2,26.8,80.35,4.22,27.91,0.0,Clear
2024-02-04 18:00:00,18,6,2,25.39,74.68,0.39,27.01,0.0,Clear
2024-02-04 19:00:00,19,6,2,23.9,76.16,7.0,27.37,0.0,Clear
2024-02-04 20:00:00,20,6,2,24.85,78.87,4.01,46.84,0.0,Partly Cloudy
2024-02-04 21:00:00,21,6,2,22.2,68.75,6.65,37.74,0.0,Clear
2024-02-04 22:00:00,22,6,2,21.12,87.55,15.13,69.0,0.0,Partly Cloudy
2024-02-04 23:00:00,23,6,2,24.42,87.53,7.57,30.84,0.0,Clear
2024-02-05 00:00:00,0,0,2,23.25,85.62,1.94,50.15,0.0,Partly Cloudy
2024-02-05 01:00:00,1,0,2,22.81,82.12,10.49,30.25,0.0,Clear
2024-02-05 02:00:00,2,0,2,22.55,81.42,13.76,19.44,0.0,Clear
2024-02-05 03:00:00,3,0,2,24.66,87.37,20.31,52.97,0.0,Partly Cloudy
2024-02-05 04:00:00,4,0,2,24.45,79.45,10.77,65.13,0.0,Partly Cloudy
2024-02-05 05:00:00,5,0,2,28.04,75.81,14.62,49.55,0.0,Partly Cloudy
2024-02-05 06:00:00,6,0,2,25.79,75.76,14.39,17.49,0.0,Clear
2024-02-05 07:00:00,7,0,2,27.03,74.86,18.29,63.74,0.0,Partly Cloudy
2024-02-05 08:00:00,8,0,2,27.9,69.46,24.55,48.92,0.0,Partly Cloudy
2024-02-05 09:00:00,9,0,2,29.13,77.11,4.99,26.96,0.0,Clear
2024-02-05 10:00:00,10,0,2,31.27,70.4,4.62,64.87,0.0,Partly Cloudy
2024-02-05 11:00:00,11,0,2,31.4,73.75,1.84,44.29,3.52,Light Rain
2024-02-05 12:00:00,12,0,2,33.61,72.26,8.27,17.81,0.0,Clear
2024-02-05 13:00:00,13,0,2,30.14,72.71,12.45,24.46,0.0,Clear
2024-02-05 14:00:00,14,0,2,27.72,69.61,23.39,39.83,0.0,Clear
2024-02-05 15:00:00,15,0,2,31.1,81.48,14.28,47.3,0.0,Partly Cloudy
2024-02-05 16:00:00,16,0,2,27.38,71.69,11.8,28.49,0.0,Clear
2024-02-05 17:00:00,17,0,2,31.06,70.95,14.99,51.83,0.0,Partly Cloudy
2024-02-05 18:00:00,18,0,2,24.95,75.64,9.23,34.03,0.0,Clear
2024-02-05 19:00:00,19,0,2,25.14,78.22,9.72,56.67,0.0,Partly Cloudy
2024-02-05 20:00:00,20,0,2,27.08,80.34,3.73,78.53,0.0,Cloudy
2024-02-05 21:00:00,21,0,2,23.82,80.2,11.55,39.94,0.0,Clear
2024-02-05 22:00:00,22,0,2,22.61,85.8,27.6,12.58,0.0,Clear
2024-02-05 23:00:00,23,0,2,22.81,79.55,15.92,51.88,0.0,Partly Cloudy
2024-02-06 00:00:00,0,1,2,21.04,68.65,10.33,18.74,0.0,Clear
2024-02-06 01:00:00,1,1,2,24.09,76.45,3.24,41.54,0.0,Partly Cloudy
2024-02-06 02:00:00,2,1,2,22.56,71.54,34.67,28.92,0.0,Clear
2024-02-06 03:00:00,3,1,2,22.49,81.54,0.71,44.56,0.0,Partly Cloudy
2024-02-06 04:00:00,4,1,2,25.55,81.75,1.8,49.58,0.0,Partly Cloudy
2024-02-06 05:00:00,5,1,2,29.69,64.34,9.36,8.48,0.0,Clear
2024-02-06 06:00:00,6,1,2,26.71,74.98,7.25,14.83,0.0,Clear
2024-02-06 07:00:00,7,1,2,28.1,77.18,27.3,4.97,0.0,Clear
2024-02-06 08:00:00,8,1,2,30.15,79.71,13.75,22.48,0.0,Clear
2024-02-06 09:00:00,9,1,2,28.1,67.39,13.41,52.29,18.62,Heavy Rain
2024-02-06 10:00:00,10,1,2,31.76,67.69,1.4,35.97,0.0,Clear
2024-02-06 11:00:00,11,1,2,30.01,69.57,3.17,43.06,0.0,Partly Cloudy
2024-02-06 12:00:00,12,1,2,33.16,63.86,7.27,65.38,0.0,Partly Cloudy
2024-02-06 13:00:00,13,1,2,31.45,67.44,35.42,31.9,0.0,Clear
2024-02-06 14:00:00,14,1,2,30.91,63.76,2.39,6.32,0.0,Clear
2024-02-06 15:00:00,15,1,2,31.19,77.6,9.32,9.64,0.0,Clear
2024-02-06 16:00:00,16,1,2,28.83,69.23,8.91,24.37,0.0,Clear
2024-02-06 17:00:00,17,1,2,29.44,68.81,0.94,43.85,0.0,Partly Cloudy
2024-02-06 18:00:00,18,1,2,24.98,78.36,0.0,5.77,3.26,Light Rain
2024-02-06 19:00:00,19,1,2,26.53,75.15,0.88,10.55,0.0,Clear
2024-02-06 20:00:00,20,1,2,26.01,82.61,7.73,2.27,0.0,Clear
2024-02-06 21:00:00,21,1,2,20.69,75.16,10.53,8.7,0.0,Clear
2024-02-06 22:00:00,22,1,2,21.68,79.84,15.76,34.97,0.0,Clear
2024-02-06 23:00:00,23,1,2,24.27,80.88,8.81,31.04,0.0,Clear
2024-02-07 00:00:00,0,2,2,22.74,80.82,3.5,28.66,0.0,Clear
2024-02-07 01:00:00,1,2,2,23.02,75.34,7.47,51.51,0.0,Partly Cloudy
2024-02-07 02:00:00,2,2,2,19.56,75.13,22.58,37.67,0.0,Clear
2024-02-07 03:00:00,3,2,2,23.15,77.52,9.66,25.2,0.0,Clear
2024-02-07 04:00:00,4,2,2,25.75,72.01,1.74,20.58,0.0,Clear
2024-02-07 05:00:00,5,2,2,26.52,73.66,14.06,47.65,0.0,Partly Cloudy
2024-02-07 06:00:00,6,2,2,29.58,68.3,10.26,66.07,0.0,Partly Cloudy
2024-02-07 07:00:00,7,2,2,28.02,78.58,12.01,85.28,0.0,Cloudy
2024-02-07 08:00:00,8,2,2,30.98,75.62,13.92,45.7,0.0,Partly Cloudy
2024-02-07 09:00:00,9,2,2,27.77,79.42,7.45,23.39,0.0,Clear
2024-02-07 10:00:00,10,2,2,30.77,72.2,4.01,52.17,0.0,Partly Cloudy
2024-02-07 11:00:00,11,2,2,31.32,72.51,2.64,25.46,0.0,Clear
2024-02-07 12:00:00,12,2,2,30.18,74.19,9.43,6.55,0.0,Clear
2024-02-07 13:00:00,13,2,2,30.08,72.57,5.11,67.96,0.0,Partly Cloudy
2024-02-07 14:00:00,14,2,2,30.34,72.67,31.94,34.92,0.0,Clear
2024-02-07 15:00:00,15,2,2,28.89,61.64,7.3,13.68,0.0,Clear
2024-02-07 16:00:00,16,2,2,26.36,72.85,18.9,7.33,0.0,Clear
2024-02-07 17:00:00,17,2,2,28.63,78.48,21.75,75.15,0.0,Cloudy
2024-02-07 18:00:00,18,2,2,26.5,82.66,1.24,16.08,0.0,Clear
2024-02-07 19:00:00,19,2,2,26.05,78.0,24.0,27.23,0.0,Clear
2024-02-07 20:00:00,20,2,2,24.57,81.11,9.08,63.12,1.83,Light Rain
2024-02-07 21:00:00,21,2,2,24.91,76.83,16.28,47.96,0.0,Partly Cloudy
2024-02-07 22:00:00,22,2,2,21.43,85.84,17.91,39.24,0.0,Clear
2024-02-07 23:00:00,23,2,2,23.12,73.35,6.74,25.49,0.0,Clear
2024-02-08 00:00:00,0,3,2,22.3,83.86,12.27,46.44,0.0,Partly Cloudy
2024-02-08 01:00:00,1,3,2,21.33,88.06,32.33,47.4,0.0,Partly Cloudy
2024-02-08 02:00:00,2,3,2,23.31,75.67,16.08,9.42,0.0,Clear
2024-02-08 03:00:00,3,3,2,22.38,74.19,20.51,17.03,0.0,Clear
2024-02-08 04:00:00,4,3,2,22.2,75.23,5.23,55.41,0.0,Partly Cloudy
2024-02-08 05:00:00,5,3,2,25.69,75.28,5.82,37.66,0.0,Clear
2024-02-08 06:00:00,6,3,2,25.27,73.74,12.26,77.21,0.0,Cloudy
2024-02-08 07:00:00,7,3,2,25.81,73.85,12.17,0.64,0.0,Clear
2024-02-08 08:00:00,8,3,2,25.29,71.77,22.62,47.61,0.0,Partly Cloudy
2024-02-08 09:00:00,9,3,2,28.0,69.02,7.07,29.61,0.0,Clear
2024-02-08 10:00:00,10,3,2,29.3,73.88,0.14,29.67,0.0,Clear
2024-02-08 11:00:00,11,3,2,31.67,63.6,2.18,15.92,0.0,Clear
2024-02-08 12:00:00,12,3,2,31.57,60.39,1.25,33.28,0.0,Clear
2024-02-08 13:00:00,13,3,2,28.55,65.52,24.22,28.77,0.0,Clear
2024-02-08 14:00:00,14,3,2,31.94,69.95,20.98,31.36,0.0,Clear
2024-02-08 15:00:00,15,3,2,27.71,71.26,3.13,23.72,0.0,Clear
2024-02-08 16:00:00,16,3,2,26.29,77.61,1.89,5.06,0.0,Clear
2024-02-08 17:00:00,17,3,2,30.34,81.61,2.3,90.83,8.65,Light Rain
2024-02-08 18:00:00,18,3,2,25.79,68.48,4.85,5.27,0.0,Clear
2024-02-08 19:00:00,19,3,2,25.49,82.29,11.74,18.06,0.0,Clear
2024-02-08 20:00:00,20,3,2,22.36,79.47,18.63,32.94,0.0,Clear
2024-02-08 21:00:00,21,3,2,25.6,77.43,19.75,26.19,0.0,Clear
2024-02-08 22:00:00,22,3,2,21.9,81.13,10.27,32.53,0.0,Clear
2024-02-08 23:00:00,23,3,2,23.48,76.81,15.98,38.94,0.0,Clear
2024-02-09 00:00:00,0,4,2,21.65,78.21,33.1,82.86,0.0,Cloudy
2024-02-09 01:00:00,1,4,2,22.03,74.81,9.35,50.63,0.0,Partly Cloudy
2024-02-09 02:00:00,2,4,2,22.14,80.03,12.59,59.28,0.0,Partly Cloudy
2024-02-09 03:00:00,3,4,2,24.07,76.72,17.93,55.15,0.0,Partly Cloudy
2024-02-09 04:00:00,4,4,2,25.87,76.58,2.33,29.2,0.0,Clear
2024-02-09 05:00:00,5,4,2,26.82,73.32,7.07,14.08,0.0,Clear
2024-02-09 06:00:00,6,4,2,26.14,82.33,16.04,58.7,0.0,Partly Cloudy
2024-02-09 07:00:00,7,4,2,26.18,71.97,7.31,59.83,0.0,Partly Cloudy
2024-02-09 08:00:00,8,4,2,29.94,78.14,3.58,43.04,0.0,Partly Cloudy
2024-02-09 09:00:00,9,4,2,27.71,70.54,21.7,12.15,0.0,Clear
2024-02-09 10:00:00,10,4,2,33.45,68.03,19.66,31.21,0.0,Clear
2024-02-09 11:00:00,11,4,2,31.05,67.71,0.7,22.15,0.0,Clear
2024-02-09 12:00:00,12,4,2,32.48,63.21,8.45,37.15,0.0,Clear
2024-02-09 13:00:00,13,4,2,29.63,70.87,11.64,22.81,0.0,Clear
2024-02-09 14:00:00,14,4,2,29.75,69.84,12.25,69.51,0.0,Partly Cloudy
2024-02-09 15:00:00,15,4,2,27.78,85.36,3.7,10.16,0.0,Clear
2024-02-09 16:00:00,16,4,2,25.38,71.32,29.17,5.56,0.0,Clear
2024-02-09 17:00:00,17,4,2,26.67,71.14,17.47,38.16,0.0,Clear
2024-02-09 18:00:00,18,4,2,25.27,72.87,9.93,29.9,0.0,Clear
2024-02-09 19:00:00,19,4,2,25.68,75.44,20.79,43.92,0.0,Partly Cloudy
2024-02-09 20:00:00,20,4,2,27.59,70.31,7.88,58.13,6.78,Light Rain
2024-02-09 21:00:00,21,4,2,24.33,78.52,24.54,9.61,0.0,Clear
2024-02-09 22:00:00,22,4,2,22.03,76.71,2.67,38.45,0.0,Clear
2024-02-09 23:00:00,23,4,2,21.42,83.52,6.35,43.68,0.0,Partly Cloudy
2024-02-10 00:00:00,0,5,2,22.27,76.8,12.36,42.6,0.0,Partly Cloudy
2024-02-10 01:00:00,1,5,2,21.62,82.3,10.9,27.4,0.0,Clear
2024-02-10 02:00:00,2,5,2,23.89,75.03,0.66,14.83,0.0,Clear
2024-02-10 03:00:00,3,5,2,19.74,76.08,10.8,12.42,0.0,Clear
2024-02-10 04:00:00,4,5,2,24.4,84.57,19.65,9.48,0.0,Clear
2024-02-10 05:00:00,5,5,2,24.12,74.1,7.24,29.66,0.0,Clear
2024-02-10 06:00:00,6,5,2,24.05,69.8,7.84,30.89,0.34,Light Rain
2024-02-10 07:00:00,7,5,2,29.03,71.8,1.84,27.9,0.0,Clear
2024-02-10 08:00:00,8,5,2,27.23,70.09,16.25,64.91,0.0,Partly Cloudy
2024-02-10 09:00:00,9,5,2,30.82,62.32,16.93,70.24,0.0,Partly Cloudy
2024-02-10 10:00:00,10,5,2,31.0,60.53,4.91,57.42,0.0,Partly Cloudy
2024-02-10 11:00:00,11,5,2,30.55,72.18,22.57,55.64,4.96,Light Rain
2024-02-10 12:00:00,12,5,2,31.21,66.1,1.96,17.62,0.0,Clear
2024-02-10 13:00:00,13,5,2,28.31,63.83,26.29,23.87,0.0,Clear
2024-02-10 14:00:00,14,5,2,30.82,67.19,22.44,17.73,0.0,Clear
2024-02-10 15:00:00,15,5,2,28.87,74.41,32.32,21.23,0.0,Clear
2024-02-10 16:00:00,16,5,2,29.84,63.8,10.42,57.65,0.0,Partly Cloudy
2024-02-10 17:00:00,17,5,2,26.33,71.46,13.62,59.42,0.0,Partly Cloudy
2024-02-10 18:00:00,18,5,2,26.17,75.34,15.87,64.03,0.0,Partly Cloudy
2024-02-10 19:00:00,19,5,2,26.51,73.65,8.06,52.62,0.0,Partly Cloudy
2024-02-10 20:00:00,20,5,2,22.17,85.33,17.92,31.17,0.0,Clear
2024-02-10 21:00:00,21,5,2,25.41,73.64,17.23,26.45,0.0,Clear
2024-02-10 22:00:00,22,5,2,25.53,78.13,21.74,50.03,0.0,Partly Cloudy
2024-02-10 23:00:00,23,5,2,24.84,64.88,3.28,41.33,0.0,Partly Cloudy
2024-02-11 00:00:00,0,6,2,23.25,79.83,17.83,24.39,0.0,Clear
2024-02-11 01:00:00,1,6,2,21.93,72.92,13.77,29.52,0.0,Clear
2024-02-11 02:00:00,2,6,2,23.6,77.29,9.08,15.02,0.0,Clear
2024-02-11 03:00:00,3,6,2,23.83,81.12,22.13,13.85,0.0,Clear
2024-02-11 04:00:00,4,6,2,22.79,75.56,15.21,27.61,0.0,Clear
2024-02-11 05:00:00,5,6,2,25.55,74.06,17.22,46.57,0.0,Partly Cloudy
2024-02-11 06:00:00,6,6,2,26.81,71.05,19.34,70.77,0.0,Partly Cloudy
2024-02-11 07:00:00,7,6,2,30.83,73.7,16.81,31.65,0.0,Clear
2024-02-11 08:00:00,8,6,2,28.59,64.39,4.69,64.57,0.0,Partly Cloudy
2024-02-11 09:00:00,9,6,2,29.89,78.74,7.27,60.01,0.0,Partly Cloudy
2024-02-11 10:00:00,10,6,2,28.84,68.7,5.9,29.43,0.0,Clear
2024-02-11 11:00:00,11,6,2,29.77,69.96,3.21,58.13,0.99,Light Rain
2024-02-11 12:00:00,12,6,2,28.8,73.11,26.48,35.46,0.0,Clear
2024-02-11 13:00:00,13,6,2,31.34,69.74,15.02,22.42,0.0,Clear
2024-02-11 14:00:00,14,6,2,30.41,69.28,15.88,59.23,0.0,Partly Cloudy
2024-02-11 15:00:00,15,6,2,28.66,62.82,12.85,33.46,0.0,Clear
2024-02-11 16:00:00,16,6,2,27.5,73.22,11.32,36.96,0.0,Clear
2024-02-11 17:00:00,17,6,2,25.17,74.11,15.81,21.68,0.0,Clear
2024-02-11 18:00:00,18,6,2,26.42,68.75,13.69,56.35,0.0,Partly Cloudy
2024-02-11 19:00:00,19,6,2,26.63,77.19,5.03,17.95,0.0,Clear
2024-02-11 20:00:00,20,6,2,26.19,77.1,18.4,22.28,0.0,Clear
2024-02-11 21:00:00,21,6,2,25.5,66.57,11.63,20.01,0.0,Clear
2024-02-11 22:00:00,22,6,2,25.18,79.53,9.26,25.09,0.0,Clear
2024-02-11 23:00:00,23,6,2,22.52,84.83,13.79,46.99,0.0,Partly Cloudy
2024-02-12 00:00:00,0,0,2,24.13,87.06,12.51,34.45,0.0,Clear
2024-02-12 01:00:00,1,0,2,23.02,76.32,1.74,10.62,0.0,Clear
2024-02-12 02:00:00,2,0,2,22.02,77.42,15.04,33.74,0.0,Clear
2024-02-12 03:00:00,3,0,2,24.91,78.95,11.05,79.03,0.0,Cloudy
2024-02-12 04:00:00,4,0,2,22.26,80.8,8.62,50.1,0.0,Partly Cloudy
2024-02-12 05:00:00,5,0,2,25.33,75.42,15.3,77.89,7.19,Light Rain
2024-02-12 06:00:00,6,0,2,22.92,85.32,13.26,55.68,0.0,Partly Cloudy
2024-02-12 07:00:00,7,0,2,24.35,75.77,29.08,33.85,0.0,Clear
2024-02-12 08:00:00,8,0,2,29.14,61.41,2.65,12.63,0.0,Clear
2024-02-12 09:00:00,9,0,2,30.56,70.64,21.62,65.81,0.0,Partly Cloudy
2024-02-12 10:00:00,10,0,2,31.04,75.55,2.94,13.41,0.0,Clear
2024-02-12 11:00:00,11,0,2,31.7,67.13,10.4,45.36,0.0,Partly Cloudy
2024-02-12 12:00:00,12,0,2,31.06,65.26,4.74,1.55,0.0,Clear
2024-02-12 13:00:00,13,0,2,29.0,73.65,8.99,42.34,0.0,Partly Cloudy
2024-02-12 14:00:00,14,0,2,31.75,63.55,13.43,18.05,0.0,Clear
2024-02-12 15:00:00,15,0,2,32.32,80.63,5.06,48.44,0.0,Partly Cloudy
2024-02-12 16:00:00,16,0,2,26.81,71.64,8.51,58.75,0.0,Partly Cloudy
2024-02-12 17:00:00,17,0,2,28.11,67.82,19.42,9.51,0.0,Clear
2024-02-12 18:00:00,18,0,2,26.32,84.36,5.19,62.97,1.95,Light Rain
2024-02-12 19:00:00,19,0,2,24.28,71.94,25.55,36.87,0.0,Clear
2024-02-12 20:00:00,20,0,2,24.06,82.37,2.0,57.43,0.0,Partly Cloudy
2024-02-12 21:00:00,21,0,2,24.73,80.29,3.87,45.9,0.0,Partly Cloudy
2024-02-12 22:00:00,22,0,2,21.05,75.99,24.45,46.52,0.0,Partly Cloudy
2024-02-12 23:00:00,23,0,2,21.34,84.06,5.58,31.81,0.0,Clear
2024-02-13 00:00:00,0,1,2,22.22,88.46,24.36,35.68,0.0,Clear
2024-02-13 01:00:00,1,1,2,20.85,79.91,13.85,32.42,9.64,Light Rain
2024-02-13 02:00:00,2,1,2,22.23,75.73,2.99,63.92,3.7,Light Rain
2024-02-13 03:00:00,3,1,2,24.53,81.52,9.87,31.73,0.0,Clear
2024-02-13 04:00:00,4,1,2,23.16,80.46,11.06,62.95,0.0,Partly Cloudy
2024-02-13 05:00:00,5,1,2,24.82,80.33,18.37,45.35,0.0,Partly Cloudy
2024-02-13 06:00:00,6,1,2,26.45,78.57,14.43,14.41,0.0,Clear
2024-02-13 07:00:00,7,1,2,25.92,73.8,24.71,32.54,9.21,Light Rain
2024-02-13 08:00:00,8,1,2,28.49,79.73,8.32,52.58,0.0,Partly Cloudy
2024-02-13 09:00:00,9,1,2,31.28,76.27,2.35,66.57,0.0,Partly Cloudy
2024-02-13 10:00:00,10,1,2,29.6,68.83,17.62,8.49,0.0,Clear
2024-02-13 11:00:00,11,1,2,28.87,61.4,12.76,66.28,0.0,Partly Cloudy
2024-02-13 12:00:00,12,1,2,29.61,75.58,13.86,52.76,0.0,Partly Cloudy
2024-02-13 13:00:00,13,1,2,30.66,72.86,7.37,44.49,0.0,Partly Cloudy
2024-02-13 14:00:00,14,1,2,29.92,65.34,11.59,52.35,0.0,Partly Cloudy
2024-02-13 15:00:00,15,1,2,29.81,76.48,24.48,4.98,0.0,Clear
2024-02-13 16:00:00,16,1,2,28.15,71.12,6.63,21.7,0.0,Clear
2024-02-13 17:00:00,17,1,2,27.5,73.42,16.7,71.83,1.59,Light Rain
2024-02-13 18:00:00,18,1,2,28.18,73.6,11.97,43.88,0.0,Partly Cloudy
2024-02-13 19:00:00,19,1,2,25.22,78.93,12.42,22.06,0.0,Clear
2024-02-13 20:00:00,20,1,2,26.53,81.85,28.68,41.54,0.0,Partly Cloudy
2024-02-13 21:00:00,21,1,2,27.04,64.91,10.29,67.54,0.0,Partly Cloudy
2024-02-13 22:00:00,22,1,2,23.08,77.67,14.54,42.94,0.0,Partly Cloudy
2024-02-13 23:00:00,23,1,2,22.55,81.09,7.11,14.91,0.0,Clear
2024-02-14 00:00:00,0,2,2,24.34,78.78,18.91,67.08,0.0,Partly Cloudy
2024-02-14 01:00:00,1,2,2,22.34,82.01,14.82,39.99,0.0,Clear
2024-02-14 02:00:00,2,2,2,20.75,69.78,18.16,78.14,0.0,Cloudy
2024-02-14 03:00:00,3,2,2,23.0,81.9,10.28,32.57,0.0,Clear
2024-02-14 04:00:00,4,2,2,25.53,79.93,24.87,8.39,0.0,Clear
2024-02-14 05:00:00,5,2,2,22.57,79.35,19.0,50.12,4.03,Light Rain
2024-02-14 06:00:00,6,2,2,28.38,77.79,10.75,29.03,0.0,Clear
2024-02-14 07:00:00,7,2,2,27.07,63.18,13.1,3.24,0.0,Clear
2024-02-14 08:00:00,8,2,2,28.8,65.2,21.53,78.68,1.69,Light Rain
2024-02-14 09:00:00,9,2,2,28.28,70.35,1.94,83.9,0.0,Cloudy
2024-02-14 10:00:00,10,2,2,29.74,76.15,4.1,13.87,0.0,Clear
2024-02-14 11:00:00,11,2,2,30.11,76.41,7.46,58.2,0.0,Partly Cloudy
2024-02-14 12:00:00,12,2,2,31.53,68.51,1.22,42.77,0.0,Partly Cloudy
2024-02-14 13:00:00,13,2,2,32.37,70.52,7.5,31.69,0.0,Clear
2024-02-14 14:00:00,14,2,2,30.11,67.09,6.45,38.36,0.0,Clear
2024-02-14 15:00:00,15,2,2,26.85,70.27,7.99,34.3,0.0,Clear
2024-02-14 16:00:00,16,2,2,29.21,61.03,14.42,42.79,0.0,Partly Cloudy
2024-02-14 17:00:00,17,2,2,26.63,68.2,4.28,45.27,0.0,Partly Cloudy
2024-02-14 18:00:00,18,2,2,25.9,69.06,27.91,50.85,0.0,Partly Cloudy
2024-02-14 19:00:00,19,2,2,24.88,79.73,21.49,4.18,0.0,Clear
2024-02-14 20:00:00,20,2,2,23.05,73.71,8.44,21.22,0.0,Clear
2024-02-14 21:00:00,21,2,2,27.43,87.23,3.85,28.29,0.0,Clear
2024-02-14 22:00:00,22,2,2,23.09,89.77,8.59,24.16,0.0,Clear
2024-02-14 23:00:00,23,2,2,25.0,83.62,13.13,60.83,0.0,Partly Cloudy
2024-02-15 00:00:00,0,3,2,24.73,78.93,4.17,6.4,0.0,Clear
2024-02-15 01:00:00,1,3,2,25.25,80.26,2.16,11.21,0.0,Clear
2024-02-15 02:00:00,2,3,2,19.62,73.73,11.93,15.84,0.0,Clear
2024-02-15 03:00:00,3,3,2,26.13,83.93,18.47,44.7,0.0,Partly Cloudy
2024-02-15 04:00:00,4,3,2,26.43,79.09,14.31,40.01,0.0,Partly Cloudy
2024-02-15 05:00:00,5,3,2,25.18,74.53,7.03,27.09,0.0,Clear
2024-02-15 06:00:00,6,3,2,26.52,70.33,10.22,43.97,0.0,Partly Cloudy
2024-02-15 07:00:00,7,3,2,28.19,75.71,13.96,22.75,0.0,Clear
2024-02-15 08:00:00,8,3,2,31.23,83.03,2.32,52.23,0.0,Partly Cloudy
2024-02-15 09:00:00,9,3,2,30.86,74.73,18.67,43.78,0.0,Partly Cloudy
2024-02-15 10:00:00,10,3,2,28.98,72.84,4.04,25.6,0.0,Clear
2024-02-15 11:00:00,11,3,2,30.12,73.71,9.93,70.36,3.03,Light Rain
2024-02-15 12:00:00,12,3,2,30.4,66.13,22.94,68.7,0.0,Partly Cloudy
2024-02-15 13:00:00,13,3,2,31.98,75.41,18.91,62.66,0.22,Light Rain
2024-02-15 14:00:00,14,3,2,29.62,64.04,17.63,67.49,0.93,Light Rain
2024-02-15 15:00:00,15,3,2,28.64,73.16,15.65,50.55,0.0,Partly Cloudy
2024-02-15 16:00:00,16,3,2,27.41,70.25,3.94,32.88,0.0,Clear
2024-02-15 17:00:00,17,3,2,29.84,67.45,4.18,30.19,0.0,Clear
2024-02-15 18:00:00,18,3,2,26.63,75.88,17.62,81.52,0.0,Cloudy
2024-02-15 19:00:00,19,3,2,24.75,85.21,30.18,48.01,0.0,Partly Cloudy
2024-02-15 20:00:00,20,3,2,24.09,75.18,21.69,47.71,0.0,Partly Cloudy
2024-02-15 21:00:00,21,3,2,24.29,74.82,16.11,24.19,0.0,Clear
2024-02-15 22:00:00,22,3,2,24.33,69.02,23.6,13.66,0.0,Clear
2024-02-15 23:00:00,23,3,2,22.29,73.44,9.71,44.53,0.0,Partly Cloudy
2024-02-16 00:00:00,0,4,2,21.99,87.61,5.71,59.53,0.0,Partly Cloudy
2024-02-16 01:00:00,1,4,2,22.72,89.74,8.44,56.34,0.0,Partly Cloudy
2024-02-16 02:00:00,2,4,2,23.6,83.84,18.77,36.65,0.0,Clear
2024-02-16 03:00:00,3,4,2,24.14,79.59,27.74,20.29,0.0,Clear
2024-02-16 04:00:00,4,4,2,29.41,80.2,16.54,59.19,0.0,Partly Cloudy
2024-02-16 05:00:00,5,4,2,26.33,80.38,3.53,58.85,0.0,Partly Cloudy
2024-02-16 06:00:00,6,4,2,27.51,66.42,17.04,29.18,0.0,Clear
2024-02-16 07:00:00,7,4,2,28.71,69.15,11.84,27.54,0.0,Clear
2024-02-16 08:00:00,8,4,2,25.85,70.87,2.63,69.64,0.0,Partly Cloudy
2024-02-16 09:00:00,9,4,2,30.02,66.84,8.39,41.42,0.0,Partly Cloudy
